0,114.0928098668391,22.546869247490626,114.09106590532079,22.543341478290184,114.0951816456443,22.55178277278945,114.09185556082082,22.55176568133114,114.09207254913707,22.55176983957214,114.09291848604413,22.55178277278945,114.09292020311727,22.551707184402794,114.09294179445106,22.550752786499665,114.09296338549753,22.549798389384378,114.09297783848758,22.549159553903536,114.09298292956994,22.549123350205058,114.09381595355538,22.548132601862783,114.09423485726794,22.547634372978475,114.09430473695988,22.547569868819586,114.09452685930916,22.547492614398436,114.09480685044811,22.547382540660536,114.09499239438576,22.54729046577755,114.09505997116707,22.547242508941434,114.09510894336661,22.547161085506882,114.09515552888595,22.547047912351708,114.09517260686789,22.546922193079837,114.09511921825444,22.546337867099258,114.09513901292026,22.545415887807934,114.09515880736356,22.544493907506613,114.09517860155246,22.543571928001064,114.0951816456443,22.543430179456898,114.09501581149573,22.543421844667915,114.09385464142966,22.54340372585679,114.09260757859924,22.543378869724975,114.09136051423381,22.543354003895672,114.09121507916787,22.543341478290184,114.09114148478737,22.54724414881278,114.09106590532079,22.551755812608487,114.09185556082082,22.55176568133114
1,114.09674144509533,22.54807930154404,114.09291848604413,22.543430179456898,114.09958634938042,22.552032575840656,114.09818744856466,22.55197972401278,114.09943038019533,22.552032575840656,114.09944131006623,22.55193999497833,114.09943372524558,22.551832724173636,114.09944947133657,22.550865132502803,114.09946521529204,22.549897540685308,114.09948528330371,22.548664811345038,114.0995051910212,22.54744191650791,114.09953944313497,22.546080465230716,114.09958634938042,22.543520052456397,114.0981393463672,22.543489059251314,114.09705938033102,22.5434675660279,114.09526616481297,22.543431858206905,114.0951816456443,22.543430179456898,114.09517860155246,22.543571928001064,114.09515880736356,22.544493907506613,114.09513901292026,22.545415887807934,114.09511921825444,22.546337867099258,114.09517260686789,22.546922193079837,114.09515552888595,22.547047912351708,114.09510894336661,22.547161085506882,114.09505997116707,22.547242508941434,114.09499239438576,22.54729046577755,114.09480685044811,22.547382540660536,114.09452685930916,22.547492614398436,114.09430473695988,22.547569868819586,114.09423485726794,22.547634372978475,114.09381595355538,22.548132601862783,114.09298292956994,22.549123350205058,114.09297783848758,22.549159553903536,114.09296338549753,22.549798389384378,114.09294179445106,22.550752786499665,114.09292020311727,22.551707184402794,114.09291848604413,22.55178277278945,114.09317511513105,22.551787135657808,114.09427863022307,22.551809434901973,114.09497989453033,22.551829561929665,114.09606417033275,22.55186544223545,114.0970428700147,22.551892434546424,114.09728450259554,22.55189934304363,114.09765225484381,22.551906199971167,114.09800662108269,22.55196952664001,114.09818744856466,22.55197972401278
2,114.0841639737366,22.536525945062635,114.08169059217599,22.53137003691731,114.08663809391739,22.540765025973865,114.08543343628642,22.540747039082017,114.0866001606856,22.540765025973865,114.08663809391739,22.534291779080696,114.0864680914789,22.534186788958486,114.08643312002502,22.53407779358314,114.0863571474884,22.53393980044281,114.08620321323687,22.533641817040934,114.08608826359239,22.533414827842307,114.0859643165475,22.53316784036676,114.085860340125,22.533026849482216,114.08578335297699,22.532938855415697,114.08568335259615,22.532870860503174,114.08566139434377,22.532729866773426,114.08556141424886,22.532604873967166,114.08539440729595,22.53250688462301,114.08521444497363,22.532277898062006,114.08497844300973,22.53211891241071,114.08483443324494,22.532052919579474,114.0844423705185,22.531973938410403,114.08431435469329,22.53193494529313,114.08384132918204,22.53168597078902,114.0835672846808,22.531632984841966,114.08334224980138,22.531584994690515,114.08308620840629,22.531534007164694,114.08279116804623,22.531455021220907,114.08249312745943,22.53137003691731,114.08238809779341,22.531387040023628,114.08230706687065,22.53142904203558,114.082210036617,22.532288804733877,114.08223625269017,22.532757809140012,114.08212422004529,22.534079731850554,114.08208626983729,22.53438769288578,114.08205414065435,22.53464831670253,114.08204869840716,22.53469238487239,114.08197987553878,22.535250739928344,114.08197658827471,22.535279462222693,114.08188560028196,22.53623834444538,114.08187050784069,22.536397351822487,114.08181052448961,22.537029454882198,114.08178742275099,22.53727288913662,114.08173944317915,22.538168518206778,114.08172593943,22.538860917106096,114.08171539391111,22.539401354947564,114.08169292578224,22.540552017840657,114.08169059217599,22.540670914875122,114.08185847222461,22.54068542095918,114.08194943014541,22.54069327200075,114.08302648380966,22.540709900244146,114.0841035396186,22.540726523112696,114.08419883275101,22.540727983574694,114.08426671316332,22.540729041938175,114.08543343628642,22.540747039082017
3,114.0887773835454,22.53876269100643,114.0866001606856,22.534291779080696,114.09128250498235,22.541480595318458,114.09120697511115,22.54122769549111,114.09122426906008,22.540472670511193,114.09123170783579,22.540105676625082,114.0912553228499,22.538940684724928,114.09125635454981,22.538667006959137,114.09128250498235,22.53727845345578,114.09122514257024,22.537270502420675,114.09066904687235,22.53717652753183,114.09058203721999,22.537148532761996,114.09044701835133,22.537111538351947,114.09032700143462,22.537082543916984,114.09017096907918,22.537070550650185,114.09007196065296,22.537031555976604,114.08989293540074,22.536981565610986,114.08975291936353,22.53693657173202,114.0896439054639,22.536903577882356,114.08952189000259,22.536865583955855,114.08918586044985,22.536727601505902,114.08897685026787,22.536616613042938,114.08873983220656,22.536505625739043,114.08845682053958,22.53634964189214,114.08809982092153,22.5361076649873,114.08799683738314,22.535984672614745,114.08789884012616,22.53590967785718,114.087790844896,22.535824685643785,114.08769885890895,22.53572169284201,114.0875878714302,22.535603700385273,114.08743488936196,22.535445711011082,114.08729391099735,22.535286722092756,114.08721892544638,22.535194727733888,114.0870659290723,22.535075737793054,114.08692996274831,22.534882749232448,114.08682800858037,22.534675760358027,114.08677402640438,22.53458876387282,114.08663809391739,22.534291779080696,114.0866001606856,22.540765025973865,114.08674576644945,22.5407667738624,114.08681103051195,22.540797478674545,114.08707696700932,22.540922536314845,114.08774492574054,22.541121850529294,114.08865591449727,22.54142220923997,114.08878696356619,22.541440878955456,114.08944073790177,22.54144198149664,114.09107349501157,22.54147659859912,114.0912022978914,22.541479325672732,114.09126238994581,22.541480595318458,114.09120697511115,22.54122769549111
4,114.08615637989372,22.5421055000654,114.0816420493181,22.540670914875122,114.09126238994581,22.543348849646147,114.08800510980285,22.54328705383664,114.09109338296965,22.543348849646147,114.09121507916787,22.543341478290184,114.09121734015626,22.54323242637438,114.09125931536767,22.541601387560732,114.09126238994581,22.541480595318458,114.0912022978914,22.541479325672732,114.09107349501157,22.54147659859912,114.08944073790177,22.54144198149664,114.08878696356619,22.541440878955456,114.08865591449727,22.54142220923997,114.08774492574054,22.541121850529294,114.08707696700932,22.540922536314845,114.08681103051195,22.540797478674545,114.08674576644945,22.5407667738624,114.0866001606856,22.540765025973865,114.08543343628642,22.540747039082017,114.08426671316332,22.540729041938175,114.08419883275101,22.540727983574694,114.0841035396186,22.540726523112696,114.08302648380966,22.540709900244146,114.08194943014541,22.54069327200075,114.08185847222461,22.54068542095918,114.08169059217599,22.540670914875122,114.08168914932722,22.540745397586125,114.0816668383307,22.541888293765627,114.08164452699916,22.543031189780873,114.0816420493181,22.543158185864634,114.08173098761603,22.543159958492076,114.08337254051922,22.54319260540525,114.08404245447662,22.543205926789543,114.0841348548915,22.543207766502242,114.08422056842466,22.543209469364104,114.08550410393855,22.54323497993022,114.08676023123121,22.543259930592164,114.08800510980285,22.54328705383664
5,114.0860339614042,22.54520077754032,114.08408603110696,22.543207766502242,114.08800510980285,22.547191036692514,114.08784134106214,22.54718963896969,114.08792566039597,22.547191036692514,114.08800510980285,22.54328705383664,114.08676023123121,22.543259930592164,114.08550410393855,22.54323497993022,114.08422056842466,22.543209469364104,114.0841348548915,22.543207766502242,114.08413192978524,22.543372452473324,114.0841030544084,22.544997046886664,114.08409823569659,22.545572143904884,114.08409764673476,22.545643400945814,114.08409693780108,22.545727105220497,114.08408603110696,22.5470271381547,114.08409115894236,22.547085498154736,114.08409203104226,22.547131373666105,114.08418059666862,22.54713259367504,114.08544608995965,22.54715242576573,114.0856888199983,22.54715405360058,114.08674775792596,22.547171563473192,114.08784134106214,22.54718963896969
6,114.08957108136983,22.545268860047898,114.08792566039597,22.54328705383664,114.09121507916787,22.54724414881278,114.09101763323405,22.54724208992848,114.09114148478737,22.54724414881278,114.09121507916787,22.543341478290184,114.09109338296965,22.543348849646147,114.08800510980285,22.54328705383664,114.08792566039597,22.547191036692514,114.0880427354554,22.547192954533656,114.08892690915766,22.547207572692745,114.08997227156473,22.54722483471505,114.09101763323405,22.54724208992848
7,114.08947651745903,22.54946061406651,114.08784134106214,22.54718963896969,114.09114148478737,22.551755812608487,114.08963992781227,22.551726322140336,114.09074611322325,22.55175181498931,114.09106590532079,22.551755812608487,114.09114148478737,22.54724414881278,114.09101763323405,22.54724208992848,114.08997227156473,22.54722483471505,114.08892690915766,22.547207572692745,114.0880427354554,22.547192954533656,114.08792566039597,22.547191036692514,114.08784134106214,22.54718963896969,114.08785368920601,22.551686832670438,114.08860314747389,22.55170790559114,114.08940551227279,22.551727704102117,114.08950152799122,22.551726181089197,114.08963992781227,22.551726322140336
8,114.08594072952864,22.54941185493266,114.08396302097614,22.547131373666105,114.08785368920601,22.551686832670438,114.08687254411984,22.55165924028429,114.08785368920601,22.551686832670438,114.08784134106214,22.54718963896969,114.08674775792596,22.547171563473192,114.0856888199983,22.54715405360058,114.08544608995965,22.54715242576573,114.08418059666862,22.54713259367504,114.08409203104226,22.547131373666105,114.08408164543978,22.54723266124221,114.08404432287843,22.548304631176222,114.08404230986321,22.549119819230754,114.08404209252697,22.549207156262,114.0840400617741,22.54929526117893,114.08403160028955,22.54966175310266,114.08401904394178,22.550205397206234,114.0839878111356,22.551559035266745,114.08396302097614,22.5516215066785,114.08431401417826,22.551623544748644,114.0843606037941,22.55162678568131,114.0849208098512,22.551624899519414,114.08510683017253,22.55162427205614,114.08618555187068,22.551644060536827,114.08660886160533,22.55165182412288,114.08687254411984,22.55165924028429
9,114.0788444854301,22.545083561528475,114.07600852241075,22.543049131063796,114.0816420493181,22.54709669671821,114.08036149673535,22.547079772982066,114.08146050044806,22.547094972997293,114.08158492567495,22.54709669671821,114.08158565360364,22.547014361010728,114.08159715414165,22.545732501161588,114.08159805706333,22.545632448239825,114.08160018921436,22.545512531235033,114.08162397552756,22.544174722264664,114.08163969431456,22.543290640687605,114.0816420493181,22.543158185864634,114.08154184628779,22.543156186176805,114.0804259134373,22.543133978830202,114.08037480495894,22.543132961352757,114.08014646304478,22.543128428546407,114.07927829164414,22.543111141652684,114.07874104846572,22.5431004306714,114.0778307184516,22.543082302377496,114.0767217923958,22.543060211297323,114.07632107931876,22.5430522375529,114.07616520075645,22.543049131063796,114.07601249129537,22.546806826525412,114.07600852241075,22.547026374792065,114.07609510739677,22.547010625619084,114.07632219605374,22.54701382167049,114.07741591900266,22.547029226450242,114.07830204163787,22.547041694073485,114.07863195667396,22.54704633634451,114.0792003085067,22.54705432523625,114.0800762755793,22.54707350826436,114.08036149673535,22.547079772982066
